time,dancer,joint,x,y,z
25155,1,LEFT_ANKLE,346.06955,947.5707,103.68085
25155,1,LEFT_FOOT,353.5871,978.9489,114.73047
25155,1,RIGHT_HIP,414.07773,669.4998,88.06683
25155,1,RIGHT_KNEE,422.5513,799.7731,78.58441
25155,1,RIGHT_ANKLE,371.64252,943.22656,77.34863
25155,1,RIGHT_FOOT,399.83487,957.37067,117.29907
25155,1,SPINE_SHOULDER,402.98795,424.03766,114.31848
25155,1,LEFT_HANDTIP,322.1621,705.2781,234.51263
25155,1,LEFT_THUMB,335.5842,688.9684,212.77002
25155,1,RIGHT_HANDTIP,489.6184,692.9817,-52.93811
25155,1,RIGHT_THUMB,471.5993,672.7831,-42.47693
25157,2,SPINE_BASE,1076.4115,669.9921,-779.03394
25157,2,SPINE_MID,1082.6212,525.78687,-775.1621
25157,2,NECK,1087.2075,383.9889,-766.50024
25157,2,HEAD,1080.8258,337.66388,-779.95154
25157,2,LEFT_SHOULDER,1023.2353,452.14478,-733.95935
25157,2,LEFT_ELBOW,1001.9906,586.6502,-739.36255
25157,2,LEFT_WRIST,979.9814,682.0221,-773.02234
25157,2,LEFT_HAND,979.0286,690.04376,-774.1482
25157,2,RIGHT_SHOULDER,1110.2048,440.7283,-746.33484
25157,2,RIGHT_ELBOW,1190.7401,539.5113,-798.4064
25157,2,RIGHT_WRIST,1225.1488,619.76434,-850.01135
25157,2,RIGHT_HAND,1215.2175,627.6866,-857.43274
25157,2,LEFT_HIP,1036.026,664.97406,-754.23755
25157,2,LEFT_KNEE,1025.1353,800.89374,-743.61755
25157,2,LEFT_ANKLE,991.07513,954.4974,-660.5525
25157,2,LEFT_FOOT,995.28564,966.0866,-609.83813
25157,2,RIGHT_HIP,1091.1869,664.3893,-761.37805
25157,2,RIGHT_KNEE,1115.4377,804.65765,-805.182
25157,2,RIGHT_ANKLE,1103.1494,967.08594,-795.89685
25157,2,RIGHT_FOOT,1105.8333,998.49194,-763.0161
25157,2,SPINE_SHOULDER,1086.4136,419.11578,-769.6062
25157,2,LEFT_HANDTIP,975.1585,718.1402,-779.702
25157,2,LEFT_THUMB,967.13855,699.8146,-771.65015
25157,2,RIGHT_HANDTIP,1207.4119,632.5978,-851.0493
25157,2,RIGHT_THUMB,1199.8494,631.4258,-839.4021
25200,1,SPINE_BASE,402.44824,670.81195,104.51874
25200,1,SPINE_MID,402.634,528.22534,108.45624
25200,1,NECK,403.14188,390.13693,117.39325
25200,1,HEAD,436.70844,348.49628,116.85156
25200,1,LEFT_SHOULDER,357.7457,453.43677,163.18091
25200,1,LEFT_ELBOW,325.83057,550.4383,179.23059
25200,1,LEFT_WRIST,320.17816,649.5065,204.10431
25200,1,LEFT_HAND,320.942,675.36804,215.05762
25200,1,RIGHT_SHOULDER,456.85742,462.5277,68.668884
25200,1,RIGHT_ELBOW,466.8405,553.9142,30.913391
25200,1,RIGHT_WRIST,493.65427,638.4315,-5.481201
25200,1,RIGHT_HAND,506.94995,666.272,-22.369019
25200,1,LEFT_HIP,383.43793,668.9519,139.28247
25200,1,LEFT_KNEE,413.78024,806.7949,173.26929
25200,1,LEFT_ANKLE,369.60245,949.9479,129.36542
25200,1,LEFT_FOOT,385.3509,978.4055,139.38794
25200,1,RIGHT_HIP,421.54095,670.5693,97.350525
25200,1,RIGHT_KNEE,376.24765,827.8543,83.86041
25200,1,RIGHT_ANKLE,349.13345,942.5238,90.67859
25200,1,RIGHT_FOOT,341.76764,969.7435,86.60022
25200,1,SPINE_SHOULDER,402.98795,424.03766,114.31848
25200,1,LEFT_HANDTIP,322.84363,705.8603,228.33649
25200,1,LEFT_THUMB,333.83008,684.66644,211.70587
25200,1,RIGHT_HANDTIP,514.0614,694.5617,-38.70349
25200,1,RIGHT_THUMB,498.53177,677.19116,-32.196045
25202,2,SPINE_BASE,1076.4115,669.9921,-779.03394
25202,2,SPINE_MID,1082.6212,525.78687,-775.1621
25202,2,NECK,1087.2075,383.9889,-766.50024
25202,2,HEAD,1080.8258,337.66388,-779.95154
25202,2,LEFT_SHOULDER,1023.2353,452.14478,-733.95935
25202,2,LEFT_ELBOW,1001.9906,586.6502,-739.36255
25202,2,LEFT_WRIST,979.9814,682.0221,-773.02234
25202,2,LEFT_HAND,979.0286,690.04376,-774.1482
25202,2,RIGHT_SHOULDER,1110.2048,440.7283,-746.33484
25202,2,RIGHT_ELBOW,1190.7401,539.5113,-798.4064
25202,2,RIGHT_WRIST,1225.1488,619.76434,-850.01135
25202,2,RIGHT_HAND,1215.2175,627.6866,-857.43274
25202,2,LEFT_HIP,1042.5239,670.4041,-759.4983
25202,2,LEFT_KNEE,1032.2812,806.3017,-748.583
25202,2,LEFT_ANKLE,1012.52905,962.34686,-665.7523
25202,2,LEFT_FOOT,1001.4586,968.3646,-612.4851
25202,2,RIGHT_HIP,1098.3958,668.3488,-767.4568
25202,2,RIGHT_KNEE,1116.529,803.89624,-804.95154
25202,2,RIGHT_ANKLE,1107.69,935.6763,-796.47766
25202,2,RIGHT_FOOT,1107.4342,952.6752,-739.5034
25202,2,SPINE_SHOULDER,1086.4136,419.11578,-769.6062
25202,2,LEFT_HANDTIP,981.69714,718.4904,-785.09753
25202,2,LEFT_THUMB,965.43164,697.6989,-769.3673
25202,2,RIGHT_HANDTIP,1207.4119,632.5978,-851.0493
25202,2,RIGHT_THUMB,1199.8494,631.4258,-839.4021
25242,1,SPINE_BASE,422.82947,669.70044,127.93915
25242,1,SPINE_MID,426.54538,529.3321,128.797
25242,1,NECK,429.99924,393.47015,134.67029
25242,1,HEAD,461.025,350.34912,136.47827
25242,1,LEFT_SHOULDER,382.13083,455.0205,177.39899
25242,1,LEFT_ELBOW,343.94113,550.2954,185.29364
25242,1,LEFT_WRIST,321.9502,648.24097,203.30927
25242,1,LEFT_HAND,319.20612,676.17474,208.53088
25242,1,RIGHT_SHOULDER,483.93237,465.4836,84.65967
25242,1,RIGHT_ELBOW,499.70862,558.07336,51.27185
25242,1,RIGHT_WRIST,535.3533,644.25867,20.933655
25242,1,RIGHT_HAND,551.38855,672.50464,6.277954
25242,1,LEFT_HIP,402.2348,666.65546,163.23492
25242,1,LEFT_KNEE,447.46848,790.4353,198.73431
25242,1,LEFT_ANKLE,440.3844,940.70166,191.41919
25242,1,LEFT_FOOT,454.18503,968.0598,194.14111
25242,1,RIGHT_HIP,442.66916,670.56354,119.93573
25242,1,RIGHT_KNEE,398.83447,824.5111,90.74115
25242,1,RIGHT_ANKLE,363.05414,936.5597,87.75049
25242,1,RIGHT_FOOT,389.91,950.7732,129.091
25242,1,SPINE_SHOULDER,429.17615,426.81586,132.35822
25242,1,LEFT_HANDTIP,311.97302,705.03143,218.06787
25242,1,LEFT_THUMB,333.29538,680.65485,205.4588
25242,1,RIGHT_HANDTIP,554.5337,696.91205,-2.288391
25242,1,RIGHT_THUMB,539.8127,681.1416,-2.1154785
25244,2,SPINE_BASE,1082.0205,672.08704,-786.7477
25244,2,SPINE_MID,1087.4956,525.6493,-780.49695
25244,2,NECK,1091.2302,382.25375,-769.79956
25244,2,HEAD,1086.4663,336.6187,-784.04236
25244,2,LEFT_SHOULDER,1048.3619,445.925,-736.6837
25244,2,LEFT_ELBOW,1009.5409,583.8962,-741.10583
25244,2,LEFT_WRIST,988.13934,681.9001,-768.0377
25244,2,LEFT_HAND,985.1387,695.54895,-771.0857
25244,2,RIGHT_SHOULDER,1129.3723,448.53897,-759.6633
25244,2,RIGHT_ELBOW,1202.072,549.01294,-818.76
25244,2,RIGHT_WRIST,1237.0702,628.77893,-870.60706
25244,2,RIGHT_HAND,1236.5981,661.4606,-887.1918
25244,2,LEFT_HIP,1048.979,671.57495,-765.75916
25244,2,LEFT_KNEE,1046.4236,818.2902,-753.4352
25244,2,LEFT_ANKLE,1055.3613,946.08215,-668.1117
25244,2,LEFT_FOOT,1064.594,953.8022,-618.0305
25244,2,RIGHT_HIP,1103.1843,671.4863,-776.9198
25244,2,RIGHT_KNEE,1126.5708,809.98724,-811.109
25244,2,RIGHT_ANKLE,1114.8468,943.2571,-802.9358
25244,2,RIGHT_FOOT,1120.3549,960.6907,-747.41077
25244,2,SPINE_SHOULDER,1090.6453,417.7232,-773.379
25244,2,LEFT_HANDTIP,988.15356,717.84705,-775.6383
25244,2,LEFT_THUMB,975.6975,694.4925,-768.693
25244,2,RIGHT_HANDTIP,1228.7776,666.2962,-880.8164
25244,2,RIGHT_THUMB,1221.1951,665.0258,-869.18066
25284,1,SPINE_BASE,430.9069,668.7212,138.26044
25284,1,SPINE_MID,433.2947,529.12274,136.84485
25284,1,NECK,435.54947,393.91016,140.76508
25284,1,HEAD,468.66806,352.25253,142.3714
25284,1,LEFT_SHOULDER,387.0563,456.04926,180.79199
25284,1,LEFT_ELBOW,348.9548,551.3928,187.12445
25284,1,LEFT_WRIST,324.11194,648.9928,202.42719
25284,1,LEFT_HAND,319.50763,677.4543,206.66339
25284,1,RIGHT_SHOULDER,490.8086,464.57257,89.81171
25284,1,RIGHT_ELBOW,510.82727,558.12805,60.73224
25284,1,RIGHT_WRIST,552.8728,645.41016,37.441772
25284,1,RIGHT_HAND,569.54346,674.4744,25.045532
25284,1,LEFT_HIP,409.391,665.5949,172.59607
25284,1,LEFT_KNEE,450.45987,789.68384,203.28381
25284,1,LEFT_ANKLE,471.03125,943.7176,215.25256
25284,1,LEFT_FOOT,502.55737,970.89844,229.63867
25284,1,RIGHT_HIP,451.4455,669.68365,131.25836
25284,1,RIGHT_KNEE,403.98026,820.25604,94.776245
25284,1,RIGHT_ANKLE,366.11127,931.5717,90.67462
25284,1,RIGHT_FOOT,392.48016,945.557,132.612
25284,1,SPINE_SHOULDER,435.01547,427.1053,138.91235
25284,1,LEFT_HANDTIP,309.32153,706.85547,212.57648
25284,1,LEFT_THUMB,332.4251,682.96643,205.0188
25284,1,RIGHT_HANDTIP,576.7759,699.03546,21.254639
25284,1,RIGHT_THUMB,559.9541,686.6709,19.900024
25286,2,SPINE_BASE,1084.9557,669.23413,-787.21106
25286,2,SPINE_MID,1092.1133,524.3378,-782.82544
25286,2,NECK,1098.492,382.74335,-774.6267
25286,2,HEAD,1091.7573,337.5641,-788.8396
25286,2,LEFT_SHOULDER,1048.6125,446.30133,-736.683
25286,2,LEFT_ELBOW,1015.21954,585.75714,-738.85
25286,2,LEFT_WRIST,989.85614,682.6427,-766.5128
25286,2,LEFT_HAND,988.25287,696.3959,-767.9281
25286,2,RIGHT_SHOULDER,1167.2834,444.5628,-774.8993
25286,2,RIGHT_ELBOW,1214.0923,563.2048,-828.77515
25286,2,RIGHT_WRIST,1241.9581,644.8402,-882.1222
25286,2,RIGHT_HAND,1241.4858,677.52014,-898.70557
25286,2,LEFT_HIP,1053.1433,666.867,-765.7925
25286,2,LEFT_KNEE,1048.0109,817.7434,-755.1532
25286,2,LEFT_ANKLE,1077.037,935.63654,-678.6261
25286,2,LEFT_FOOT,1090.3809,938.1592,-620.7031
25286,2,RIGHT_HIP,1105.1118,669.97955,-777.51636
25286,2,RIGHT_KNEE,1084.8546,803.2429,-784.18604
25286,2,RIGHT_ANKLE,1085.7393,969.9877,-832.33826
25286,2,RIGHT_FOOT,1078.721,1003.17444,-800.9332
25286,2,SPINE_SHOULDER,1097.2089,417.6903,-777.54175
25286,2,LEFT_HANDTIP,985.5259,714.1297,-767.6891
25286,2,LEFT_THUMB,975.97894,691.54987,-762.6
25286,2,RIGHT_HANDTIP,1233.6661,682.32043,-892.33105
25286,2,RIGHT_THUMB,1226.0847,681.004,-880.69653
25328,1,SPINE_BASE,443.08615,668.75525,150.36536
25328,1,SPINE_MID,445.94168,530.0794,148.3891
25328,1,NECK,448.34827,395.95044,151.3739
25328,1,HEAD,481.2597,354.1657,153.62463
25328,1,LEFT_SHOULDER,399.07675,459.00638,189.45703
25328,1,LEFT_ELBOW,357.96356,552.99036,190.9347
25328,1,LEFT_WRIST,328.09058,649.5936,201.36877
25328,1,LEFT_HAND,320.45123,681.0841,204.40503
25328,1,RIGHT_SHOULDER,505.43893,465.15274,102.02588
25328,1,RIGHT_ELBOW,526.76025,559.6807,76.34863
25328,1,RIGHT_WRIST,568.3189,647.3679,53.690063
25328,1,RIGHT_HAND,586.6234,677.57263,43.538452
25328,1,LEFT_HIP,420.79355,665.2436,183.25787
25328,1,LEFT_KNEE,468.05948,817.8802,215.63141
25328,1,LEFT_ANKLE,495.77936,944.71643,236.44421
25328,1,LEFT_FOOT,533.1543,963.42773,263.47656
25328,1,RIGHT_HIP,463.94778,670.0925,144.80573
25328,1,RIGHT_KNEE,411.7772,816.17395,100.47754
25328,1,RIGHT_ANKLE,369.48962,925.8866,95.653564
25328,1,RIGHT_FOOT,394.87518,939.8379,138.461
25328,1,SPINE_SHOULDER,447.81018,428.86206,149.78802
25328,1,LEFT_HANDTIP,302.27728,710.0427,210.61517
25328,1,LEFT_THUMB,329.49393,691.0011,203.19995
25328,1,RIGHT_HANDTIP,595.0237,702.3551,43.26239
25328,1,RIGHT_THUMB,579.80444,699.2477,41.544983
25330,2,SPINE_BASE,1091.9028,667.1559,-787.73474
25330,2,SPINE_MID,1098.948,523.4087,-785.5769
25330,2,NECK,1104.1466,382.5432,-778.68823
25330,2,HEAD,1096.6912,338.8138,-793.8849
25330,2,LEFT_SHOULDER,1050.543,448.18768,-736.063
25330,2,LEFT_ELBOW,1023.1756,577.8342,-732.90735
25330,2,LEFT_WRIST,1003.7845,677.9129,-754.26733
25330,2,LEFT_HAND,991.4532,695.3139,-763.9359
25330,2,RIGHT_SHOULDER,1167.897,445.41226,-775.50793
25330,2,RIGHT_ELBOW,1214.703,564.0512,-829.38184
25330,2,RIGHT_WRIST,1242.5687,645.6849,-882.72705
25330,2,RIGHT_HAND,1242.0964,678.3646,-899.31067
25330,2,LEFT_HIP,1059.8184,663.35187,-765.4016
25330,2,LEFT_KNEE,1053.5247,819.4586,-759.0648
25330,2,LEFT_ANKLE,1116.0435,942.9308,-647.4791
25330,2,LEFT_FOOT,1133.042,943.4707,-600.812
25330,2,RIGHT_HIP,1112.2568,669.5294,-778.9641
25330,2,RIGHT_KNEE,1089.4395,803.12506,-782.13025
25330,2,RIGHT_ANKLE,1090.3096,969.8704,-830.2886
25330,2,RIGHT_FOOT,1095.6543,979.0283,-773.6328
25330,2,SPINE_SHOULDER,1103.2312,417.3673,-781.36597
25330,2,LEFT_HANDTIP,987.2093,711.25574,-772.78955
25330,2,LEFT_THUMB,978.6971,691.8126,-755.54004
25330,2,RIGHT_HANDTIP,1234.2761,683.16315,-892.9364
25330,2,RIGHT_THUMB,1226.3699,681.1279,-880.786
25371,1,SPINE_BASE,483.8526,670.8613,190.37726
25371,1,SPINE_MID,482.00937,532.73535,182.26947
25371,1,NECK,480.31168,399.4126,179.25244
25371,1,HEAD,511.95566,355.96512,181.9184
25371,1,LEFT_SHOULDER,399.07675,459.00638,189.45703
25371,1,LEFT_ELBOW,357.96356,552.99036,190.9347
25371,1,LEFT_WRIST,328.09058,649.5936,201.36877
25371,1,LEFT_HAND,320.45123,681.0841,204.40503
25371,1,RIGHT_SHOULDER,538.18036,473.77396,131.482
25371,1,RIGHT_ELBOW,563.1995,570.62286,117.43036
25371,1,RIGHT_WRIST,605.846,656.6638,108.42511
25371,1,RIGHT_HAND,586.6234,677.57263,43.538452
25371,1,LEFT_HIP,420.79355,665.2436,183.25787
25371,1,LEFT_KNEE,468.05948,817.8802,215.63141
25371,1,LEFT_ANKLE,495.77936,944.71643,236.44421
25371,1,LEFT_FOOT,533.1543,963.42773,263.47656
25371,1,RIGHT_HIP,463.94778,670.0925,144.80573
25371,1,RIGHT_KNEE,411.7772,816.17395,100.47754
25371,1,RIGHT_ANKLE,369.48962,925.8866,95.653564
25371,1,RIGHT_FOOT,394.87518,939.8379,138.461
25371,1,SPINE_SHOULDER,480.75958,432.0994,179.16248
25371,1,LEFT_HANDTIP,302.27728,710.0427,210.61517
25371,1,LEFT_THUMB,329.49393,691.0011,203.19995
25371,1,RIGHT_HANDTIP,595.0237,702.3551,43.26239
25371,1,RIGHT_THUMB,579.80444,699.2477,41.544983
25377,2,SPINE_BASE,1091.9028,667.1559,-787.73474
25377,2,SPINE_MID,1098.948,523.4087,-785.5769
25377,2,NECK,1104.1466,382.5432,-778.68823
25377,2,HEAD,1096.6912,338.8138,-793.8849
25377,2,LEFT_SHOULDER,1050.543,448.18768,-736.063
25377,2,LEFT_ELBOW,1023.1756,577.8342,-732.90735
25377,2,LEFT_WRIST,1003.7845,677.9129,-754.26733
25377,2,LEFT_HAND,991.4532,695.3139,-763.9359
25377,2,RIGHT_SHOULDER,1167.897,445.41226,-775.50793
25377,2,RIGHT_ELBOW,1214.703,564.0512,-829.38184
25377,2,RIGHT_WRIST,1242.5687,645.6849,-882.72705
25377,2,RIGHT_HAND,1242.0964,678.3646,-899.31067
25377,2,LEFT_HIP,1059.8184,663.35187,-765.4016
25377,2,LEFT_KNEE,1053.5247,819.4586,-759.0648
25377,2,LEFT_ANKLE,1116.0435,942.9308,-647.4791
25377,2,LEFT_FOOT,1133.042,943.4707,-600.812
25377,2,RIGHT_HIP,1112.2568,669.5294,-778.9641
25377,2,RIGHT_KNEE,1089.4395,803.12506,-782.13025
25377,2,RIGHT_ANKLE,1090.3096,969.8704,-830.2886
25377,2,RIGHT_FOOT,1095.6543,979.0283,-773.6328
25377,2,SPINE_SHOULDER,1103.2312,417.3673,-781.36597
25377,2,LEFT_HANDTIP,987.2093,711.25574,-772.78955
25377,2,LEFT_THUMB,978.6971,691.8126,-755.54004
25377,2,RIGHT_HANDTIP,1234.2761,683.16315,-892.9364
25377,2,RIGHT_THUMB,1226.3699,681.1279,-880.786
25416,1,SPINE_BASE,483.8526,670.8613,190.37726
25416,1,SPINE_MID,482.00937,532.73535,182.26947
25416,1,NECK,480.31168,399.4126,179.25244
25416,1,HEAD,511.95566,355.96512,181.9184
25416,1,LEFT_SHOULDER,432.34912,462.65155,213.85107
25416,1,LEFT_ELBOW,389.87,555.16364,205.72162
25416,1,LEFT_WRIST,353.57846,649.47943,202.74774
25416,1,LEFT_HAND,342.27225,684.54956,201.80695
25416,1,RIGHT_SHOULDER,538.18036,473.77396,131.482
25416,1,RIGHT_ELBOW,563.1995,570.62286,117.43036
25416,1,RIGHT_WRIST,605.846,656.6638,108.42511
25416,1,RIGHT_HAND,624.5217,686.067,104.990906
25416,1,LEFT_HIP,460.7102,666.4176,222.61792
25416,1,LEFT_KNEE,506.37604,817.2476,246.09564
25416,1,LEFT_ANKLE,540.36224,940.4855,265.66937
25416,1,LEFT_FOOT,577.4403,961.1632,293.4035
25416,1,RIGHT_HIP,504.15988,672.9137,185.30457
25416,1,RIGHT_KNEE,445.77933,808.8467,124.493286
25416,1,RIGHT_ANKLE,375.01056,941.4524,83.86255
25416,1,RIGHT_FOOT,399.87723,954.58594,127.377686
25416,1,SPINE_SHOULDER,480.75958,432.0994,179.16248
25416,1,LEFT_HANDTIP,331.3817,712.5376,191.95813
25416,1,LEFT_THUMB,359.22787,679.6346,201.66248
25416,1,RIGHT_HANDTIP,636.84467,710.02466,109.92261
25416,1,RIGHT_THUMB,615.0277,693.28357,104.087524
25418,2,SPINE_BASE,1112.4172,662.7371,-784.7228
25418,2,SPINE_MID,1113.4857,521.4716,-785.8224
25418,2,NECK,1113.7778,382.76395,-780.7102
25418,2,HEAD,1112.278,337.92938,-799.2394
25418,2,LEFT_SHOULDER,1059.3916,451.0114,-734.942
25418,2,LEFT_ELBOW,1032.0618,576.38104,-728.02576
25418,2,LEFT_WRIST,1008.1573,675.38135,-750.2499
25418,2,LEFT_HAND,1003.5252,695.8499,-752.829
25418,2,RIGHT_SHOULDER,1105.2751,445.60977,-732.91064
25418,2,RIGHT_ELBOW,1050.4441,569.51733,-718.5558
25418,2,RIGHT_WRIST,1013.66565,663.27875,-745.5851
25418,2,RIGHT_HAND,1007.24536,684.9218,-748.20325
25418,2,LEFT_HIP,1082.0667,657.9007,-786.4109
25418,2,LEFT_KNEE,1092.0115,838.2021,-788.90076
25418,2,LEFT_ANKLE,1105.2902,964.8825,-804.2328
25418,2,LEFT_FOOT,1127.0745,956.20685,-743.4657
25418,2,RIGHT_HIP,1132.1741,664.8026,-752.40283
25418,2,RIGHT_KNEE,1104.5757,799.4183,-737.396
25418,2,RIGHT_ANKLE,1186.4246,925.16486,-670.37646
25418,2,RIGHT_FOOT,1177.1395,941.3998,-613.1815
25418,2,SPINE_SHOULDER,1113.95,417.0927,-783.05457
25418,2,LEFT_HANDTIP,1006.6799,712.02124,-760.1659
25418,2,LEFT_THUMB,991.94055,694.23065,-753.7999
25418,2,RIGHT_HANDTIP,1000.46936,709.3797,-755.8209
25418,2,RIGHT_THUMB,1009.6626,700.6471,-744.38
25458,1,SPINE_BASE,520.94653,671.2233,216.40747
25458,1,SPINE_MID,512.6991,532.5455,206.93402
25458,1,NECK,505.25745,398.77438,202.70868
25458,1,HEAD,535.72424,352.8067,203.28094
25458,1,LEFT_SHOULDER,459.99347,464.87244,235.97473
25458,1,LEFT_ELBOW,421.22,558.92145,226.3352
25458,1,LEFT_WRIST,384.75937,652.286,215.56628
25458,1,LEFT_HAND,370.99402,684.9879,212.27863
25458,1,RIGHT_SHOULDER,564.15063,471.84598,160.97699
25458,1,RIGHT_ELBOW,589.631,569.1174,149.44183
25458,1,RIGHT_WRIST,623.71027,658.10913,141.54309
25458,1,RIGHT_HAND,638.53784,688.8662,142.30847
25458,1,LEFT_HIP,496.05032,668.4224,246.67584
25458,1,LEFT_KNEE,532.1334,785.06854,270.7616
25458,1,LEFT_ANKLE,545.51245,936.45447,270.31348
25458,1,LEFT_FOOT,573.1835,960.1233,286.9547
25458,1,RIGHT_HIP,542.10767,671.58704,213.33698
25458,1,RIGHT_KNEE,479.40802,805.46826,151.1961
25458,1,RIGHT_ANKLE,404.34506,930.8926,98.01141
25458,1,RIGHT_FOOT,427.6874,943.7297,142.60852
25458,1,SPINE_SHOULDER,507.11325,431.55664,202.90979
25458,1,LEFT_HANDTIP,360.54773,714.7535,197.1991
25458,1,LEFT_THUMB,387.40173,679.77716,214.88843
25458,1,RIGHT_HANDTIP,644.2424,712.83575,151.28186
25458,1,RIGHT_THUMB,618.40326,683.92584,152.875
25460,2,SPINE_BASE,1114.9807,664.84546,-784.07104
25460,2,SPINE_MID,1120.8052,523.71906,-785.1161
25460,2,NECK,1125.6211,384.6842,-780.7754
25460,2,HEAD,1120.043,341.2895,-798.18945
25460,2,LEFT_SHOULDER,1061.654,451.03088,-735.19385
25460,2,LEFT_ELBOW,1034.0422,575.5609,-727.6504
25460,2,LEFT_WRIST,1020.61554,679.8818,-739.32935
25460,2,LEFT_HAND,1013.6621,696.23047,-735.95105
25460,2,RIGHT_SHOULDER,1109.8585,448.03845,-728.552
25460,2,RIGHT_ELBOW,1069.626,585.6151,-711.11694
25460,2,RIGHT_WRIST,1018.7633,673.38947,-736.77405
25460,2,RIGHT_HAND,1014.4495,694.18097,-735.83496
25460,2,LEFT_HIP,1082.0474,660.4372,-784.1533
25460,2,LEFT_KNEE,1111.8313,829.9455,-827.1223
25460,2,LEFT_ANKLE,1106.0613,963.9781,-801.3937
25460,2,LEFT_FOOT,1138.158,957.42084,-748.4701
25460,2,RIGHT_HIP,1136.5176,668.0642,-752.38464
25460,2,RIGHT_KNEE,1132.3834,803.4861,-721.60974
25460,2,RIGHT_ANKLE,1237.7451,925.34656,-675.49036
25460,2,RIGHT_FOOT,1192.7747,940.2304,-695.1433
25460,2,SPINE_SHOULDER,1124.7878,419.13348,-782.83655
25460,2,LEFT_HANDTIP,1006.96545,708.7456,-727.34155
25460,2,LEFT_THUMB,1002.2867,694.5397,-728.5399
25460,2,RIGHT_HANDTIP,1006.96545,708.7456,-727.34155
25460,2,RIGHT_THUMB,1020.10095,698.41174,-726.8955
25499,1,SPINE_BASE,535.8099,669.35254,234.31409
25499,1,SPINE_MID,527.6278,530.9287,221.55139
25499,1,NECK,518.44006,397.59857,213.70142
25499,1,HEAD,548.28827,351.76038,216.46527
25499,1,LEFT_SHOULDER,478.00476,465.2991,249.44885
25499,1,LEFT_ELBOW,437.874,558.5692,238.05615
25499,1,LEFT_WRIST,405.09103,653.3885,227.53424
25499,1,LEFT_HAND,389.90323,685.98267,222.586
25499,1,RIGHT_SHOULDER,581.2552,464.31177,179.57
25499,1,RIGHT_ELBOW,602.8972,562.19165,165.77979
25499,1,RIGHT_WRIST,631.98083,657.5153,154.7096
25499,1,RIGHT_HAND,643.8718,688.7762,156.69055
25499,1,LEFT_HIP,508.19238,667.4433,261.29993
25499,1,LEFT_KNEE,543.6652,784.48267,279.24878
25499,1,LEFT_ANKLE,555.1886,943.95996,277.00586
25499,1,LEFT_FOOT,579.2067,963.81335,287.05798
25499,1,RIGHT_HIP,557.397,668.9282,232.72302
25499,1,RIGHT_KNEE,526.22266,805.57544,248.73358
25499,1,RIGHT_ANKLE,445.65964,893.81995,147.03467
25499,1,RIGHT_FOOT,467.2066,906.67896,192.6568
25499,1,SPINE_SHOULDER,520.85516,430.2605,214.82227
25499,1,LEFT_HANDTIP,381.05966,715.8112,209.2185
25499,1,LEFT_THUMB,403.48398,681.19135,230.54364
25499,1,RIGHT_HANDTIP,646.90686,713.5529,164.10138
25499,1,RIGHT_THUMB,636.04395,696.00995,154.95288
25502,2,SPINE_BASE,1136.5251,682.59973,-774.98254
25502,2,SPINE_MID,1134.1992,531.988,-778.5637
25502,2,NECK,1129.5256,385.57938,-778.0039
25502,2,HEAD,1126.2026,341.91397,-792.58044
25502,2,LEFT_SHOULDER,1065.1794,451.5962,-732.7333
25502,2,LEFT_ELBOW,1037.6501,575.74146,-724.7433
25502,2,LEFT_WRIST,1024.8859,681.1533,-735.56213
25502,2,LEFT_HAND,1020.48145,697.8428,-731.0869
25502,2,RIGHT_SHOULDER,1117.9377,451.80603,-721.6592
25502,2,RIGHT_ELBOW,1083.5034,584.56036,-704.0646
25502,2,RIGHT_WRIST,1025.7866,668.95483,-727.71643
25502,2,RIGHT_HAND,1022.55396,692.1771,-729.65625
25502,2,LEFT_HIP,1101.5831,693.08734,-779.3656
25502,2,LEFT_KNEE,1114.5784,830.996,-826.47046
25502,2,LEFT_ANKLE,1105.9248,964.98126,-800.87524
25502,2,LEFT_FOOT,1141.2866,960.203,-751.38184
25502,2,RIGHT_HIP,1158.6782,670.67535,-739.76355
25502,2,RIGHT_KNEE,1134.8486,805.71625,-717.8873
25502,2,RIGHT_ANKLE,1256.0719,925.81525,-679.1593
25502,2,RIGHT_FOOT,1207.7615,939.90063,-695.3594
25502,2,SPINE_SHOULDER,1130.4746,421.24353,-779.29297
25502,2,LEFT_HANDTIP,1016.2756,709.9105,-727.4441
25502,2,LEFT_THUMB,1008.56604,697.7897,-727.9099
25502,2,RIGHT_HANDTIP,1014.38214,708.42896,-728.64685
25502,2,RIGHT_THUMB,1026.1444,697.6758,-717.875
25541,1,SPINE_BASE,549.3869,669.4674,245.57135
25541,1,SPINE_MID,540.45874,530.1245,232.19739
25541,1,NECK,531.2711,395.95483,224.21155
25541,1,HEAD,559.6089,350.1728,226.05664
25541,1,LEFT_SHOULDER,488.61786,465.6164,258.07263
25541,1,LEFT_ELBOW,454.93262,562.12585,250.6383
25541,1,LEFT_WRIST,424.718,657.0778,241.03711
25541,1,LEFT_HAND,412.82327,684.14746,238.69415
25541,1,RIGHT_SHOULDER,590.7951,463.05072,187.38892
25541,1,RIGHT_ELBOW,614.6749,560.90485,176.22675
25541,1,RIGHT_WRIST,643.07074,656.96545,168.69891
25541,1,RIGHT_HAND,650.72614,689.5803,169.28943
25541,1,LEFT_HIP,523.53076,668.04486,273.05304
25541,1,LEFT_KNEE,552.021,786.81775,282.59534
